GroupID:ArtifactID:Type:Version:Scope
jline:jline:jar:0.9.94:provided
com.sun.jersey:jersey-core:jar:1.8:provided
commons-beanutils:commons-beanutils:jar:1.7.0:provided
javax.xml.bind:jaxb-api:jar:2.2.2:provided
log4j:log4j:jar:1.2.15:provided
net.sf.kosmosfs:kfs:jar:0.3:provided
commons-collections:commons-collections:jar:3.2.1:provided
javax.activation:activation:jar:1.1:provided
commons-io:commons-io:jar:2.1:provided
com.sun.jersey:jersey-grizzly2:jar:1.8:provided
com.googlecode.json-simple:json-simple:jar:1.1:provided
org.jboss.netty:netty:jar:3.2.3.Final:provided
commons-cli:commons-cli:jar:1.2:provided
com.sun.jersey.contribs:jersey-guice:jar:1.8:provided
commons-codec:commons-codec:jar:1.4:provided
org.aspectj:aspectjrt:jar:1.6.5:provided
org.glassfish.grizzly:grizzly-http:jar:2.1.1:provided
javax.inject:javax.inject:jar:1:provided
commons-beanutils:commons-beanutils-core:jar:1.8.0:provided
org.mockito:mockito-all:jar:1.8.5:compile
commons-lang:commons-lang:jar:2.5:provided
com.sun.jersey.jersey-test-framework:jersey-test-framework-grizzly2:jar:1.8:provided
org.codehaus.jettison:jettison:jar:1.1:provided
commons-logging:commons-logging-api:jar:1.1:provided
com.sun.jersey:jersey-server:jar:1.8:provided
org.mortbay.jetty:jetty:jar:6.1.26:provided
com.google.inject.extensions:guice-servlet:jar:3.0:provided
javax.servlet:servlet-api:jar:2.5:provided
com.jcraft:jsch:jar:0.1.42:provided
com.google.guava:guava:jar:11.0.2:provided
com.sun.jersey:jersey-json:jar:1.8:provided
oro:oro:jar:2.0.8:provided
org.hamcrest:hamcrest-core:jar:1.1:compile
commons-httpclient:commons-httpclient:jar:3.1:provided
org.apache.hadoop:hadoop-mapreduce-client-core:jar:2.0.0-alpha:provided
asm:asm:jar:3.2:provided
stax:stax-api:jar:1.0.1:provided
junit:junit:jar:3.8.1:test
org.apache.commons:commons-lang3:jar:3.4:test
net.java.dev.jna:jna-platform:jar:4.2.2:test
org.hamcrest:hamcrest-core:jar:1.3:test
net.java.dev.jna:jna:jar:4.2.2:test
junit:junit:jar:4.12:test
junit:junit:jar:3.8.1:test
junit:junit:jar:4.11:test
org.hamcrest:hamcrest-core:jar:1.3:test
junit:junit:jar:4.11:test
org.objenesis:objenesis:jar:1.3:test
org.easymock:easymock:jar:3.2:test
org.hamcrest:hamcrest-core:jar:1.3:test
cglib:cglib-nodep:jar:2.2.2:test
junit:junit:jar:4.11:test
org.hamcrest:hamcrest-core:jar:1.3:test
org.tukaani:xz:jar:1.5:compile
org.springframework:spring-expression:jar:4.2.5.RELEASE:test
log4j:log4j:jar:1.2.17:compile
ch.qos.cal10n:cal10n-api:jar:0.8.1:test
org.springframework:spring-aop:jar:4.2.5.RELEASE:test
aopalliance:aopalliance:jar:1.0:test
org.springframework:spring-beans:jar:4.2.5.RELEASE:compile
xerces:xercesImpl:jar:2.6.2:test
commons-beanutils:commons-beanutils:jar:1.9.3:compile
org.springframework:spring-test:jar:4.2.5.RELEASE:test
commons-pool:commons-pool:jar:1.6:test
junit-addons:junit-addons:jar:1.4:test
javax.activation:activation:jar:1.1:test
xml-apis:xml-apis:jar:1.0.b2:provided
org.slf4j:slf4j-ext:jar:1.7.7:test
org.apache.commons:commons-jexl:jar:2.1.1:compile
org.easymock:easymock:jar:3.2:test
javax.mail:mail:jar:1.4:test
javax.servlet:servlet-api:jar:2.4:provided
org.springframework:spring-core:jar:4.2.5.RELEASE:compile
commons-codec:commons-codec:jar:1.10:compile
org.hamcrest:hamcrest-core:jar:1.3:test
commons-dbcp:commons-dbcp:jar:1.4:test
commons-collections:commons-collections:jar:3.2.2:compile
cglib:cglib-nodep:jar:2.2.2:test
hsqldb:hsqldb:jar:1.8.0.10:test
junit:junit:jar:4.12:test
mockobjects:mockobjects-jdk1.4-j2ee1.3:jar:0.09:test
org.slf4j:slf4j-log4j12:jar:1.7.7:test
commons-logging:commons-logging:jar:1.2:compile
dbunit:dbunit:jar:2.1:test
commons-jxpath:commons-jxpath:jar:1.3:compile
org.objenesis:objenesis:jar:1.3:test
mockobjects:mockobjects-core:jar:0.09:test
org.apache.commons:commons-lang3:jar:3.3.2:compile
xml-resolver:xml-resolver:jar:1.2:compile
org.springframework:spring-context:jar:4.2.5.RELEASE:test
org.slf4j:slf4j-api:jar:1.7.7:test
org.apache.commons:commons-vfs2:jar:2.1:compile
org.apache.commons:commons-lang3:jar:3.4:test
commons-io:commons-io:jar:2.5:test
com.h2database:h2:jar:1.4.182:test
org.hamcrest:hamcrest-core:jar:1.3:test
junit:junit:jar:4.12:test
tomcat:naming-common:jar:5.0.28:test
org.apache.geronimo.modules:geronimo-system:jar:1.2-beta:test
ognl:ognl:jar:2.6.9:test
org.apache.geronimo.specs:geronimo-j2ee-management_1.0_spec:jar:1.1:test
org.apache.geronimo.modules:geronimo-j2ee:jar:1.2-beta:test
org.apache.geronimo.specs:geronimo-j2ee-connector_1.5_spec:jar:1.1:test
org.apache.geronimo.modules:geronimo-management:jar:1.2-beta:test
org.apache.geronimo.modules:geronimo-common:jar:1.2-beta:test
tomcat:naming-java:jar:5.0.28:test
org.apache.geronimo.modules:geronimo-kernel:jar:1.2-beta:test
org.apache.geronimo.modules:geronimo-util:jar:1.2-beta:test
cglib:cglib-nodep:jar:2.1_3:test
xstream:xstream:jar:1.1.3:test
org.apache.geronimo.specs:geronimo-jta_1.1_spec:jar:1.1.1:compile
org.apache.geronimo.specs:geronimo-jta_1.0.1B_spec:jar:1.1:test
org.apache.geronimo.modules:geronimo-core:jar:1.2-beta:test
org.hamcrest:hamcrest-core:jar:1.3:test
junit:junit:jar:4.12:test
org.objectweb.howl:howl:jar:1.0.1-1:test
xpp3:xpp3:jar:1.1.3.3:test
commons-logging:commons-logging:jar:1.2:compile
commons-jexl:commons-jexl:jar:1.1:test
org.apache.geronimo.specs:geronimo-ejb_2.1_spec:jar:1.1:test
org.apache.geronimo.modules:geronimo-transaction:jar:1.2-beta:test
log4j:log4j:jar:1.2.13:test
org.apache.commons:commons-pool2:jar:2.4.2:compile
backport-util-concurrent:backport-util-concurrent:jar:2.2:test
mx4j:mx4j:jar:3.0.1:test
junit:junit:jar:3.8.2:test
org.javassist:javassist:jar:3.16.1-GA:test
org.powermock:powermock-module-junit4:jar:1.4.12:test
org.subethamail:subethasmtp:jar:3.1.7:test
com.sun.mail:javax.mail:jar:1.5.2:compile
com.google.code.findbugs:jsr305:jar:1.3.9:test
org.hamcrest:hamcrest-core:jar:1.3:test
org.powermock:powermock-api-support:jar:1.4.12:test
cglib:cglib-nodep:jar:2.2.2:test
org.slf4j:slf4j-jdk14:jar:1.7.7:test
commons-io:commons-io:jar:2.2:test
org.powermock:powermock-module-junit4-common:jar:1.4.12:test
junit:junit:jar:4.11:test
org.objenesis:objenesis:jar:1.3:test
org.easymock:easymock:jar:3.2:test
org.powermock:powermock-api-easymock:jar:1.4.12:test
javax.activation:activation:jar:1.1.1:compile
org.powermock:powermock-core:jar:1.4.12:test
org.slf4j:slf4j-api:jar:1.7.7:test
org.powermock:powermock-reflect:jar:1.4.12:test
junit:junit:jar:4.11:test
org.hamcrest:hamcrest-core:jar:1.3:test
org.hamcrest:hamcrest-core:jar:1.3:test
junit:junit:jar:4.12:test
commons-logging:commons-logging:jar:1.1.1:compile
junit:junit:jar:4.10:test
org.apache.bsf:bsf-api:jar:3.1:provided
org.hamcrest:hamcrest-core:jar:1.1:test
jdom:jdom:jar:1.0:compile
cglib:cglib-full:jar:2.0.2:test
xml-apis:xml-apis:jar:1.3.04:provided
junit:junit:jar:3.8.1:test
javax.servlet:jsp-api:jar:2.0:provided
commons-logging:commons-logging:jar:1.1.1:runtime
javax.servlet:servlet-api:jar:2.4:provided
commons-beanutils:commons-beanutils:jar:1.7.0:compile
org.mockejb:mockejb:jar:0.6-beta2:test
xerces:xercesImpl:jar:2.4.0:provided
com.mockrunner:mockrunner-jdk1.3-j2ee1.3:jar:0.4:test
junit:junit:jar:4.11:test
org.objenesis:objenesis:jar:1.3:test
org.easymock:easymock:jar:3.2:test
commons-io:commons-io:jar:2.4:test
org.hamcrest:hamcrest-core:jar:1.3:test
cglib:cglib-nodep:jar:2.2.2:test
junit:junit:jar:3.8.1:test
avalon-framework:avalon-framework:jar:4.1.5:compile
log4j:log4j:jar:1.2.17:compile
javax.servlet:servlet-api:jar:2.3:provided
logkit:logkit:jar:1.0.1:compile
junit:junit:jar:4.11:test
org.hamcrest:hamcrest-core:jar:1.3:test
junit:junit:jar:4.11:test
org.hamcrest:hamcrest-core:jar:1.3:test
org.ow2.asm:asm:jar:7.0:compile
org.ow2.asm:asm-util:jar:7.0:compile
org.ow2.asm:asm-tree:jar:7.0:compile
org.ow2.asm:asm-analysis:jar:7.0:compile
org.apache.ant:ant-launcher:jar:1.10.3:compile
org.apache.ant:ant:jar:1.10.3:compile
org.hamcrest:hamcrest-core:jar:1.3:test
cglib:cglib:jar:3.2.10:compile
junit:junit:jar:4.12:test
org.apache.commons:commons-lang3:jar:3.7:compile
org.junit.platform:junit-platform-commons:jar:1.2.0:test
org.junit.jupiter:junit-jupiter-params:jar:5.2.0:test
org.junit.jupiter:junit-jupiter-api:jar:5.2.0:test
org.junit.jupiter:junit-jupiter-engine:jar:5.2.0:test
org.assertj:assertj-core:jar:3.10.0:test
org.opentest4j:opentest4j:jar:1.1.0:test
org.junit.platform:junit-platform-launcher:jar:1.2.0:test
org.apiguardian:apiguardian-api:jar:1.0.0:test
org.junit.platform:junit-platform-engine:jar:1.2.0:test
commons-logging:commons-logging:jar:1.2:compile
commons-beanutils:commons-beanutils:jar:1.9.2:compile
org.hamcrest:hamcrest-core:jar:1.3:test
commons-digester:commons-digester:jar:1.8.1:compile
commons-collections:commons-collections:jar:3.2.2:compile
junit:junit:jar:4.12:test
junit:junit:jar:3.8.2:test
org.hamcrest:hamcrest-all:jar:1.3:test
org.hamcrest:hamcrest-core:jar:1.3:test
junit:junit:maven-plugin:4.11:test
redis.clients:jedis:jar:2.6.0:test
org.springframework:spring-context-support:jar:4.0.7.RELEASE:test
commons-io:commons-io:jar:2.4:compile
commons-logging:commons-logging:jar:1.1.1:test
org.apache.commons:commons-pool2:jar:2.0:test
org.hamcrest:hamcrest-core:jar:1.3:test
org.springframework.data:spring-data-redis:jar:1.4.1.RELEASE:test
org.springframework:spring-context:jar:4.0.7.RELEASE:test
org.mockito:mockito-all:jar:1.8.5:test
aopalliance:aopalliance:jar:1.0:test
org.springframework:spring-core:jar:4.0.7.RELEASE:test
org.slf4j:slf4j-api:jar:1.7.5:test
com.google.guava:guava:jar:18.0:compile
junit:junit:jar:4.11:test
org.springframework:spring-tx:jar:4.0.7.RELEASE:test
org.springframework:spring-aop:jar:4.0.7.RELEASE:test
org.springframework:spring-expression:jar:4.0.7.RELEASE:test
org.springframework:spring-beans:jar:4.0.7.RELEASE:test
org.apache.commons:commons-lang3:jar:3.4:test
org.springframework:spring-web:jar:4.3.7.RELEASE:provided
com.jayway.jsonpath:json-path:jar:2.3.0:test
org.glassfish.jersey.containers:jersey-container-jdk-http:jar:2.23.2:test
com.squareup.okio:okio:jar:1.11.0:provided
org.springframework.data:spring-data-keyvalue:jar:1.2.6.RELEASE:provided
org.jetbrains.kotlin:kotlin-reflect:jar:1.1.3-2:test
aopalliance:aopalliance:jar:1.0:test
com.google.code.gson:gson:jar:2.6.2:test
org.codehaus.groovy:groovy:jar:2.1.5:test
org.hibernate.common:hibernate-commons-annotations:jar:5.0.1.Final:test
org.eclipse.jetty:jetty-io:jar:8.1.8.v20121106:test
org.springframework:spring-core:jar:4.3.7.RELEASE:provided
com.fasterxml.jackson.jaxrs:jackson-jaxrs-base:jar:2.8.7:test
org.glassfish.jersey.core:jersey-common:jar:2.23.2:provided
org.springframework:spring-expression:jar:4.3.7.RELEASE:provided
org.eclipse.jetty:jetty-xml:jar:8.1.8.v20121106:test
com.googlecode.json-simple:json-simple:jar:1.1.1:test
org.ow2.asm:asm-analysis:jar:4.0:test
org.ow2.asm:asm-util:jar:4.0:test
org.springframework.data:spring-data-commons-core:jar:1.4.1.RELEASE:test
org.springframework:spring-beans:jar:4.3.7.RELEASE:provided
org.glassfish.jersey.bundles.repackaged:jersey-guava:jar:2.23.2:provided
commons-logging:commons-logging:jar:1.1.1:provided
org.eclipse.jetty.orbit:javax.servlet:jar:3.0.0.v201112011016:test
org.springframework:spring-context-support:jar:4.3.10.RELEASE:provided
org.glassfish.jersey.test-framework.providers:jersey-test-framework-provider-jdk-http:jar:2.23.2:test
org.eclipse.jetty:jetty-server:jar:8.1.8.v20121106:test
org.jetbrains.kotlin:kotlin-stdlib:jar:1.1.3-2:test
org.springframework:spring-aop:jar:4.3.7.RELEASE:provided
org.springframework.data:spring-data-commons:jar:1.13.6.RELEASE:provided
org.eclipse.jetty:jetty-util:jar:8.1.8.v20121106:test
javax.validation:validation-api:jar:1.1.0.Final:test
com.fasterxml.jackson.core:jackson-databind:jar:2.9.0:test
dom4j:dom4j:jar:1.6.1:test
io.javaslang:javaslang:jar:2.0.6:provided
io.springfox:springfox-spring-web:jar:2.6.1:provided
org.eclipse.jetty:jetty-http:jar:8.1.8.v20121106:test
io.springfox:springfox-core:jar:2.6.1:provided
com.fasterxml.jackson.module:jackson-module-kotlin:jar:2.9.0:test
org.clojure:clojure:jar:1.5.1:test
org.glassfish.jersey.core:jersey-client:jar:2.23.2:test
org.springframework:spring-oxm:jar:4.3.10.RELEASE:provided
org.ow2.asm:asm-tree:jar:4.0:test
org.jboss:jandex:jar:2.0.3.Final:test
org.glassfish.hk2:hk2-locator:jar:2.5.0-b05:provided
org.hibernate.javax.persistence:hibernate-jpa-2.1-api:jar:1.0.0.Final:test
org.glassfish.jersey.containers:jersey-container-servlet-core:jar:2.23.2:test
com.squareup.retrofit2:retrofit:jar:2.1.0:provided
org.apache.commons:commons-collections4:jar:4.1:test
org.jboss.spec.javax.transaction:jboss-transaction-api_1.2_spec:jar:1.0.1.Final:test
org.apache.cxf:cxf-rt-frontend-jaxrs:jar:3.1.2:provided
com.fasterxml.jackson.module:jackson-module-afterburner:jar:2.9.0:test
javax.servlet:javax.servlet-api:jar:3.1.0:provided
org.glassfish.hk2:osgi-resource-locator:jar:1.0.1:provided
org.glassfish.jersey.core:jersey-server:jar:2.23.2:test
commons-lang:commons-lang:jar:2.5:test
com.google.guava:guava:jar:18.0:provided
net.minidev:accessors-smart:jar:1.1:test
org.springframework.plugin:spring-plugin-core:jar:1.2.0.RELEASE:provided
org.springframework.data:spring-data-redis:jar:1.8.6.RELEASE:provided
com.fasterxml.jackson.jaxrs:jackson-jaxrs-json-provider:jar:2.8.7:test
org.jboss.logging:jboss-logging:jar:3.3.0.Final:test
org.jetbrains:annotations:jar:13.0:test
com.fasterxml:classmate:jar:1.3.1:provided
org.eclipse.jetty:jetty-security:jar:8.1.8.v20121106:test
org.springframework:spring-test:jar:4.3.7.RELEASE:test
org.glassfish.jersey.ext:jersey-entity-filtering:jar:2.23.2:test
antlr:antlr:jar:2.7.7:test
org.eclipse.jetty:jetty-servlet:jar:8.1.8.v20121106:test
org.apache.cxf:cxf-rt-transports-http:jar:3.1.2:provided
org.slf4j:jcl-over-slf4j:jar:1.7.25:provided
org.glassfish.hk2:hk2-api:jar:2.5.0-b05:provided
org.apache.cxf:cxf-core:jar:3.1.2:provided
org.springframework.plugin:spring-plugin-metadata:jar:1.2.0.RELEASE:provided
org.hamcrest:hamcrest-core:jar:1.3:test
org.javassist:javassist:jar:3.18.0-GA:test
com.fasterxml.jackson.core:jackson-annotations:jar:2.9.0:test
javax.ws.rs:javax.ws.rs-api:jar:2.0.1:provided
org.eclipse.jetty:jetty-continuation:jar:8.1.8.v20121106:test
cglib:cglib-nodep:jar:2.2.2:test
org.codehaus.woodstox:woodstox-core-asl:jar:4.4.1:provided
org.ow2.asm:asm-commons:jar:4.0:test
org.ow2.asm:asm-debug-all:jar:5.0.4:test
com.squareup.okhttp3:okhttp:jar:3.6.0:provided
com.jsoniter:jsoniter:jar:0.9.8:test
org.springframework:spring-webmvc:jar:4.3.7.RELEASE:provided
io.springfox:springfox-spi:jar:2.6.1:provided
org.glassfish.jersey.media:jersey-media-json-jackson:jar:2.23.2:test
org.eclipse.jetty:jetty-webapp:jar:8.1.8.v20121106:test
com.fasterxml.jackson.core:jackson-core:jar:2.9.0:test
org.glassfish.hk2:hk2-utils:jar:2.5.0-b05:provided
commons-io:commons-io:jar:1.4:test
org.springframework:spring-websocket:jar:4.3.7.RELEASE:provided
org.hibernate:hibernate-core:jar:5.2.10.Final:test
commons-collections:commons-collections:jar:3.2.1:test
org.springframework.security:spring-security-core:jar:4.2.3.RELEASE:test
com.fasterxml.jackson.module:jackson-module-jaxb-annotations:jar:2.8.7:test
commons-beanutils:commons-beanutils:jar:1.8.0:test
org.glassfish.hk2.external:aopalliance-repackaged:jar:2.5.0-b05:provided
org.glassfish.hk2.external:javax.inject:jar:2.5.0-b05:provided
org.apache.ws.xmlschema:xmlschema-core:jar:2.2.1:provided
javax.annotation:javax.annotation-api:jar:1.2:provided
org.glassfish.jersey.test-framework:jersey-test-framework-core:jar:2.23.2:test
org.glassfish.jersey.containers:jersey-container-servlet:jar:2.23.2:test
org.springframework.security:spring-security-web:jar:4.2.3.RELEASE:test
org.codehaus.woodstox:stax2-api:jar:3.1.4:provided
net.sf.json-lib:json-lib:jar:jdk15:2.4:test
junit:junit:jar:4.12:test
org.springframework:spring-tx:jar:4.3.10.RELEASE:provided
org.slf4j:slf4j-api:jar:1.7.25:provided
io.javaslang:javaslang-match:jar:2.0.6:provided
net.sf.ezmorph:ezmorph:jar:1.0.6:test
net.minidev:json-smart:jar:2.2.1:test
org.ow2.asm:asm:jar:4.0:test
org.springframework:spring-context:jar:4.3.7.RELEASE:provided
org.glassfish.jersey.media:jersey-media-jaxb:jar:2.23.2:test
org.apache.cxf:cxf-rt-rs-client:jar:3.1.2:test
org.mockito:mockito-all:jar:1.9.0:test
org.easytesting:fest-util:jar:1.2.5:compile
org.easytesting:fest-test:jar:2.1.0:test
junit:junit:jar:4.10:test
org.hamcrest:hamcrest-core:jar:1.1:test
org.apache.commons:commons-lang3:jar:3.4:test
org.aspectj:aspectjrt:jar:1.8.4:test
pl.pragmatists:JUnitParams:jar:1.0.6:test
org.apache.httpcomponents:httpclient:jar:4.5.3:compile
com.fasterxml.jackson.core:jackson-annotations:jar:2.8.0:compile
org.apache.commons:commons-collections4:jar:4.0:test
com.jcabi:jcabi-aspects:jar:0.22:test
org.eclipse.jetty:jetty-webapp:jar:9.2.13.v20150730:test
com.flipkart.zjsonpatch:zjsonpatch:jar:0.2.1:test
org.eclipse.jetty:jetty-http:jar:9.2.13.v20150730:test
org.glassfish.jaxb:jaxb-runtime:jar:2.2.11:test
org.hamcrest:hamcrest-library:jar:1.3:test
org.slf4j:slf4j-api:jar:1.7.12:test
org.eclipse.jetty:jetty-servlets:jar:9.2.13.v20150730:test
com.fasterxml.jackson.jr:jackson-jr-objects:jar:2.8.7:test
net.minidev:json-smart:jar:2.1.1:test
com.maxmind.db:maxmind-db:jar:1.2.2:compile
com.github.tomakehurst:wiremock:jar:2.1.12:test
org.eclipse.jetty:jetty-io:jar:9.2.13.v20150730:test
com.fasterxml.jackson.core:jackson-databind:jar:2.8.7:compile
org.skyscreamer:jsonassert:jar:1.4.0:test
org.eclipse.jetty:jetty-util:jar:9.2.13.v20150730:test
org.eclipse.jetty:jetty-servlet:jar:9.2.13.v20150730:test
com.jcabi:jcabi-matchers:jar:1.4:test
com.fasterxml.jackson.core:jackson-core:jar:2.8.7:compile
asm:asm:jar:3.3.1:test
org.apache.httpcomponents:httpcore:jar:4.4.6:compile
org.hamcrest:hamcrest-core:jar:1.3:test
javax.servlet:javax.servlet-api:jar:3.1.0:test
org.eclipse.jetty:jetty-continuation:jar:9.2.13.v20150730:test
commons-codec:commons-codec:jar:1.9:compile
junit:junit:jar:4.12:test
net.sf.jopt-simple:jopt-simple:jar:4.9:test
com.google.guava:guava:jar:18.0:test
commons-logging:commons-logging:jar:1.2:compile
com.jayway.jsonpath:json-path:jar:2.0.0:test
org.xmlunit:xmlunit-core:jar:2.1.1:test
net.minidev:asm:jar:1.0.2:test
org.eclipse.jetty:jetty-xml:jar:9.2.13.v20150730:test
com.vaadin.external.google:android-json:jar:0.0.20131108.vaadin1:test
javax.validation:validation-api:jar:1.1.0.Final:test
org.eclipse.jetty:jetty-server:jar:9.2.13.v20150730:test
org.eclipse.jetty:jetty-security:jar:9.2.13.v20150730:test
org.xmlunit:xmlunit-legacy:jar:2.1.1:test
org.slf4j:slf4j-simple:jar:1.7.23:test
com.jcabi:jcabi-log:jar:0.17.2:test
com.google.code.findbugs:jsr305:jar:2.0.1:provided
org.jetbrains.kotlin:kotlin-stdlib-common:jar:1.3.70:compile
com.googlecode.javaewah:JavaEWAH:jar:1.1.7:test
junit:junit:jar:4.13:test
org.kohsuke.stapler:stapler-jetty:jar:1.1:test
org.eclipse.jetty:jetty-util:jar:7.5.4.v20111024:test
org.bouncycastle:bcprov-jdk15on:jar:1.64:test
org.eclipse.jetty:jetty-servlet:jar:7.5.4.v20111024:test
org.objenesis:objenesis:jar:2.6:test
org.bouncycastle:bcpkix-jdk15on:jar:1.64:test
com.jcraft:jzlib:jar:1.1.3:test
org.eclipse.jgit:org.eclipse.jgit:jar:5.7.0.202003110725-r:test
org.mockito:mockito-core:jar:3.3.3:test
org.eclipse.jetty:jetty-continuation:jar:7.5.4.v20111024:test
commons-io:commons-io:jar:2.4:compile
commons-logging:commons-logging:jar:1.1.1:test
commons-codec:commons-codec:jar:1.9:test
org.eclipse.jetty:jetty-server:jar:7.5.4.v20111024:test
com.google.guava:guava:jar:11.0.1:test
org.bouncycastle:bcpg-jdk15on:jar:1.64:test
org.jetbrains.kotlin:kotlin-stdlib:jar:1.3.70:compile
net.bytebuddy:byte-buddy-agent:jar:1.10.5:test
org.eclipse.jetty:jetty-http:jar:7.5.4.v20111024:test
org.slf4j:slf4j-api:jar:1.7.2:test
com.infradna.tool:bridge-method-annotation:jar:1.18:compile
com.squareup.okhttp3:okhttp:jar:4.4.1:compile
org.kohsuke.stapler:json-lib:jar:2.4-jenkins-2:test
org.jvnet:tiger-types:jar:2.2:test
com.jcraft:jsch:jar:0.1.55:test
org.apache.commons:commons-lang3:jar:3.9:compile
com.github.spotbugs:spotbugs-annotations:jar:4.0.4:provided
org.hamcrest:hamcrest-library:jar:2.2:test
net.bytebuddy:byte-buddy:jar:1.10.5:test
commons-collections:commons-collections:jar:3.2.1:test
com.google.code.gson:gson:jar:2.8.6:test
commons-fileupload:commons-fileupload:jar:1.4:test
com.fasterxml.jackson.core:jackson-core:jar:2.10.2:compile
com.squareup.okio:okio:jar:2.5.0:compile
org.kohsuke.stapler:stapler:jar:1.259:test
org.jvnet.localizer:localizer:jar:1.7:test
commons-discovery:commons-discovery:jar:0.5:test
com.fasterxml.jackson.core:jackson-annotations:jar:2.10.2:compile
com.squareup.okhttp:okhttp-urlconnection:jar:2.7.5:compile
javax.annotation:javax.annotation-api:jar:1.2:test
org.hamcrest:hamcrest:jar:2.2:test
org.kohsuke:asm5:jar:5.0.1:test
com.github.tomakehurst:wiremock-jre8-standalone:jar:2.26.3:test
commons-beanutils:commons-beanutils:jar:1.8.3:test
org.eclipse.jetty:jetty-io:jar:7.5.4.v20111024:test
org.hamcrest:hamcrest-core:jar:2.2:test
commons-lang:commons-lang:jar:2.5:test
org.eclipse.jetty:jetty-security:jar:7.5.4.v20111024:test
com.fasterxml.jackson.core:jackson-databind:jar:2.10.2:compile
org.jenkins-ci:annotation-indexer:jar:1.4:compile
com.squareup.okhttp:okhttp:jar:2.7.5:compile
net.sf.ezmorph:ezmorph:jar:1.0.6:test
javax.servlet:servlet-api:jar:2.5:test
org.kohsuke:wordnet-random-name:jar:1.3:test
com.squareup.okhttp3:okhttp-urlconnection:jar:3.12.3:compile
org.jetbrains:annotations:jar:13.0:compile
com.google.code.gson:gson:jar:2.7:compile
junit:junit:jar:4.10:test
org.hamcrest:hamcrest-core:jar:1.1:test
org.mockito:mockito-core:jar:1.10.8:test
org.hamcrest:hamcrest-core:jar:1.3:test
